identifierHash,eng_country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsYears
2.24E+18,Hong Kong,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,709,8.9
-5.33E+18,Netherlands,en,3,8,1,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,211,8.9
-8.89E+18,Belgium,fr,3,8,2,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,424,8.9
-5.35E+18,France,fr,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-2.54E+18,Italy,it,3,11,1,0,0,0,4,0,M,TRUE,TRUE,FALSE,TRUE,402,8.9
-2.28E+18,United States,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,527,8.9
5.28E+18,Sweden,en,3,8,2,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,41,8.9
-7.74E+17,United States,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,540,8.9
8.42E+18,France,fr,3,8,2,0,0,0,5,1,F,FALSE,FALSE,FALSE,TRUE,359,8.9
8.81E+18,United Kingdom,en,3,8,2,0,0,0,3,0,F,FALSE,FALSE,FALSE,TRUE,471,8.9
3.47E+18,New Zealand,en,3,8,1,0,0,0,4,0,M,FALSE,FALSE,FALSE,TRUE,238,8.9
8.05E+18,Germany,de,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-8.09E+18,Italy,it,3,0,55,0,0,0,1,2,F,TRUE,FALSE,TRUE,TRUE,103,8.9
-1.71E+18,Sweden,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,93,8.9
9.19E+18,France,fr,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,390,8.9
-4.37E+18,Germany,de,3,8,0,0,0,0,2,0,M,TRUE,TRUE,FALSE,TRUE,652,8.9
2.33E+18,Germany,en,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,319,8.9
-4.02E+18,Greece,en,3,9,11,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,390,8.9
1.85E+18,United States,en,3,8,5,0,0,0,6,1,M,TRUE,FALSE,TRUE,TRUE,339,8.9
-6.59E+18,United States,en,3,8,4,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-1.52E+18,United States,en,3,8,2,0,0,0,1,1,F,FALSE,FALSE,FALSE,TRUE,172,8.9
6.30E+18,Netherlands,en,3,8,2,0,0,0,2,0,F,TRUE,FALSE,TRUE,TRUE,707,8.9
-2.39E+17,Australia,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,362,8.9
6.41E+16,Latvia,en,3,8,1,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,401,8.9
-6.84E+17,Finland,en,3,8,8,0,0,0,1,0,M,TRUE,FALSE,TRUE,TRUE,89,8.9
1.90E+18,United Kingdom,en,3,8,0,0,0,0,2,1,F,FALSE,FALSE,FALSE,TRUE,586,8.9
-7.73E+18,Italy,it,3,8,4,0,0,0,2,0,M,TRUE,FALSE,TRUE,TRUE,237,8.9
-2.84E+18,United Kingdom,en,3,8,0,0,0,0,9,0,F,FALSE,FALSE,FALSE,TRUE,382,8.9
7.17E+18,France,fr,3,8,9,0,0,0,1,1,M,TRUE,FALSE,TRUE,TRUE,403,8.9
-4.69E+18,United States,en,3,8,0,0,0,0,0,6,F,FALSE,FALSE,FALSE,TRUE,663,8.9
1.82E+18,France,fr,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,259,8.9
1.41E+18,United States,en,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-1.71E+17,Italy,it,3,9,2,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,600,8.9
3.61E+18,Denmark,en,3,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,602,8.9
8.61E+17,Austria,de,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
1.01E+18,France,fr,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,701,8.9
-5.05E+18,Poland,en,3,8,9,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,42,8.9
-2.53E+18,Australia,en,3,8,1,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,204,8.9
9.07E+18,Australia,en,3,8,0,0,0,0,1,1,F,FALSE,FALSE,FALSE,TRUE,27,8.9
3.20E+18,Italy,it,3,10,11,0,0,0,3,1,M,FALSE,FALSE,FALSE,TRUE,278,8.9
-5.42E+18,France,fr,3,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-1.26E+18,Poland,en,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,428,8.9
2.44E+18,Italy,it,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,658,8.9
-9.18E+18,Ireland,en,3,8,5,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,422,8.9
7.39E+18,Australia,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,681,8.9
-4.65E+18,Spain,es,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,142,8.9
7.31E+18,Portugal,en,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,338,8.9
4.90E+18,France,fr,3,8,16,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-2.25E+18,France,fr,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,166,8.9
-1.19E+18,France,fr,3,8,6,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,703,8.9
6.55E+18,Belgium,fr,3,8,2,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-7.47E+18,United Kingdom,en,3,8,1,0,0,0,215,1,F,TRUE,TRUE,FALSE,TRUE,600,8.9
2.01E+18,Germany,de,3,8,1,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,577,8.9
8.50E+17,United States,de,3,8,1,0,0,0,0,0,M,FALSE,FALSE,FALSE,TRUE,709,8.9
3.31E+18,United Kingdom,en,3,8,1,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,596,8.9
-6.92E+18,Australia,en,3,8,3,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,56,8.9
6.02E+18,United States,en,3,8,0,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,709,8.9
4.35E+18,Austria,de,3,8,9,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,20,8.9
2.98E+18,France,fr,3,8,1,0,0,0,3,0,F,FALSE,FALSE,FALSE,TRUE,471,8.9
-8.21E+17,Netherlands,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
6.97E+18,Belgium,fr,3,8,6,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-3.75E+18,Serbia,en,3,9,1,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,688,8.9
2.64E+18,Germany,de,3,8,1,0,0,0,5,0,F,FALSE,FALSE,FALSE,TRUE,139,8.9
8.76E+18,United Kingdom,en,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,450,8.9
6.53E+18,France,fr,3,8,44,0,0,0,1,1,F,TRUE,FALSE,TRUE,TRUE,154,8.9
-7.06E+18,Sweden,en,3,8,1,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,531,8.9
-4.79E+18,Switzerland,de,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,44,8.9
8.07E+18,United Kingdom,it,3,8,5,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,535,8.9
-2.20E+18,Germany,de,3,8,16,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,18,8.9
-2.89E+18,Sweden,en,3,8,27,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,527,8.9
-9.78E+17,United Kingdom,en,3,8,1,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,391,8.9
8.48E+18,France,fr,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,709,8.9
6.46E+18,Germany,de,3,8,0,0,0,0,2,0,M,FALSE,FALSE,FALSE,TRUE,709,8.9
2.56E+18,Italy,it,3,8,0,1,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,659,8.9
-3.55E+18,Finland,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,177,8.9
-1.20E+18,France,fr,3,8,2,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,21,8.9
9.17E+18,Malta,it,3,8,2,0,0,0,3,0,F,TRUE,FALSE,TRUE,TRUE,23,8.9
-2.61E+18,United Kingdom,en,3,8,2,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,639,8.9
-5.32E+18,France,fr,3,8,2,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,411,8.9
-1.02E+17,Australia,en,3,8,0,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
4.05E+17,Germany,de,3,8,5,0,0,0,0,0,M,TRUE,FALSE,TRUE,TRUE,341,8.9
1.28E+18,Germany,de,3,8,0,0,0,0,0,1,M,FALSE,FALSE,FALSE,TRUE,709,8.9
6.77E+18,Australia,en,3,8,2,0,0,0,33,4,F,TRUE,FALSE,TRUE,TRUE,56,8.9
-7.12E+18,Italy,it,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,244,8.9
6.84E+18,Germany,de,3,8,4,0,0,0,2,0,F,FALSE,FALSE,FALSE,TRUE,659,8.9
5.86E+18,Denmark,en,3,8,0,0,0,0,6,0,F,FALSE,FALSE,FALSE,TRUE,90,8.9
7.86E+18,Denmark,en,3,8,5,0,0,0,1,0,M,TRUE,FALSE,TRUE,TRUE,200,8.9
1.91E+18,France,fr,3,9,2,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,709,8.9
-3.15E+18,Ireland,en,3,8,4,0,0,0,1,0,M,FALSE,FALSE,FALSE,TRUE,476,8.9
6.17E+18,Netherlands,en,3,8,2,0,0,0,1,0,F,TRUE,FALSE,TRUE,TRUE,457,8.9
-7.59E+18,Hungary,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-3.30E+18,Germany,de,3,8,3,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-7.33E+18,France,en,3,8,0,0,0,0,1,0,F,FALSE,FALSE,FALSE,TRUE,709,8.9
-8.45E+18,France,fr,3,8,5,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,350,8.9
2.17E+18,United Kingdom,en,3,8,18,0,0,0,7,1,F,FALSE,FALSE,FALSE,TRUE,15,8.9
5.93E+18,Germany,en,3,8,0,0,0,0,0,2,M,TRUE,TRUE,FALSE,TRUE,648,8.9
-8.76E+18,Finland,en,3,8,2,0,0,0,14,0,F,FALSE,FALSE,FALSE,TRUE,403,8.9
7.78E+17,Spain,es,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,665,8.9
-6.72E+18,United Kingdom,en,3,8,3,0,0,0,6,1,M,TRUE,FALSE,TRUE,TRUE,417,8.9
4.99E+17,Russia,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,709,8.9
-9.47E+17,Germany,de,3,8,1,0,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,469,8.9
-2.36E+18,United Kingdom,en,3,8,5,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,269,8.9
-1.35E+18,Sweden,en,3,8,0,0,0,0,0,1,F,FALSE,FALSE,FALSE,TRUE,691,8.9
-3.78E+18,Belgium,fr,3,8,1,0,0,0,0,0,F,TRUE,TRUE,FALSE,TRUE,703,8.9
-7.17E+18,Germany,de,3,8,0,1,0,0,0,0,F,FALSE,FALSE,FALSE,TRUE,603,8.9
-1.19E+18,France,fr,3,8,0,0,0,0,1,1,M,FALSE,FALSE,FALSE,TRUE,465,8.9
-2.92E+18,United Kingdom,en,3,8,1,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,76,8.89
7.53E+18,Germany,de,3,8,11,0,0,0,0,0,F,TRUE,FALSE,TRUE,TRUE,265,8.89
